ID,Budget_y,Genre ID,Genre Name,IMDB ID,Production Company ID,Production Company Name,Release Date,Revenue_y,Runtime,Title_y,MPAA,Running Time,Genres,Title_x,imdb_ids,Domestic Distributor,Domestic Opening,Earliest Release Date,Budget_x,domestic_revenue,international_revenue,worldwide_revenue,Release Year,Merged Budget,Merged Revenue
17578,130000000,"[12, 16, 9648]","['Adventure', 'Animation', 'Mystery']",tt0983193,"[4, 5, 11, 56, 2348, 9169, 862]","['Paramount', 'Columbia Pictures', 'WingNut Films', 'Amblin Entertainment', 'Nickelodeon Movies', 'Hemisphere Media Capital', 'The Kennedy/Marshall Company']",10/24/11,373993951,107,The Adventures of Tintin,PG,1 hr 47 min,Action Adventure Animation Family Mystery,The Adventures of Tintin (2011),tt0983193,Paramount Pictures,9720993,"October 26, 2011 (EMEA)",0,77591831,296402120,373993951,2011,130000000,77591831
40805,120000000,"[28, 80, 35]","['Action', 'Crime', 'Comedy']",tt0990407,"[333, 6733, 34, 5]","['Original Film', 'Reliance Big Entertainment', 'Sony Pictures', 'Columbia Pictures']",1/12/11,227817248,119,The Green Hornet,PG-13,1 hr 59 min,Action Comedy Crime,The Green Hornet (2011),tt0990407,Sony Pictures Entertainment (SPE),33526876,"January 12, 2011 (EMEA, LATAM)",120000000,98780042,129037206,227817248,2011,120000000,98780042
50456,30000000,"[28, 53, 12]","['Action', 'Thriller', 'Adventure']",tt0993842,"[10146, 14684, 21439, 23919]","['Focus Features', 'Neunte Babelsberg Film', 'Holleran Company', 'Sechzehnte Babelsberg Film']",4/7/11,63782078,111,Hanna,PG-13,1 hr 51 min,Action Adventure Drama Thriller,Hanna (2011),tt0993842,Focus Features,12370549,"April 7, 2011 (4 markets)",30000000,40259119,23522959,63782078,2011,30000000,40259119
64639,25000000,"[18, 53]","['Drama', 'Thriller']",tt0999913,"[3287, 2108]","['Screen Gems', 'Battleplan Productions']",9/16/11,10324441,110,Straw Dogs,R,1 hr 50 min,Action Drama Thriller,Straw Dogs (2011),tt0999913,Screen Gems,5123760,"October 7, 2010 (Czech Republic)",25000000,10324441,844271,11168712,2011,25000000,10324441
71688,13000000,"[36, 18]","['History', 'Drama']",tt1007029,"[2452, 5654, 6301, 7981, 19749, 6705, 104, 500]","['UK Film Council', 'DJ Films', 'CinéCinéma', 'Pathé', 'Yuk Films', 'Film4 Productions', 'Canal+', 'Goldcrest']",12/26/11,115890699,105,The Iron Lady,PG-13,1 hr 45 min,Biography Drama,The Iron Lady (2011),tt1007029,The Weinstein Company,220409,"December 26, 2011 (APAC)",0,30017992,85872707,115890699,2011,13000000,30017992
43935,20000000,"[28, 35, 27, 9648, 878, 53]","['Action', 'Comedy', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']",tt1013860,"[1172, 7218, 7219]","['Hyde Park Films', 'platinum studios', 'Long Distance Films']",3/16/11,4634062,107,Dylan Dog: Dead of Night,PG-13,1 hr 48 min,Action Comedy Crime Fantasy Horror Mystery Thriller,Dylan Dog: Dead of Night (2010),tt1013860,Omni Lab/Freestyle Releasing,754779,"March 16, 2011 (Italy)",0,1186538,4595977,5782515,2011,20000000,1186538
68734,44500000,"[18, 53]","['Drama', 'Thriller']",tt1024648,"[3281, 174, 1782]","['GK Films', 'Warner Bros. Pictures', 'Smoke House Pictures']",10/11/12,232325503,120,Argo,R,2 hr,Biography Drama Thriller,Argo (2012),tt1024648,Warner Bros.,19458109,"October 11, 2012 (Thailand)",44500000,136025503,96300000,232325503,2012,44500000,136025503
96648,0,"[27, 53]","['Horror', 'Thriller']",tt1027820,"[3304, 11773, 2902, 17223, 104, 10611, 17224, 310, 202363]","['WY Productions', 'Artémis Productions', 'SND', 'Direct Cinéma', 'Canal+', 'Ciné+', 'Direct 8', 'CNC', 'Tax Shelter du Gouvernement Fédéral Belge']",5/4/12,0,85,The Incident,,1 hr 25 min,Horror Thriller,Asylum Blackout (2011),tt1027820,,,"July 13, 2012 (Türkiye)",0,98201,98201,,2012,100000,98201
65057,20000000,"[35, 18]","['Comedy', 'Drama']",tt1033575,"[444, 43, 2361]","['Dune Entertainment', 'Fox Searchlight Pictures', 'Ad Hominem Enterprises']",9/9/11,177243185,115,The Descendants,R,1 hr 55 min,Comedy Drama,The Descendants (2011),tt1033575,Fox Searchlight,1190096,"November 16, 2011 (Domestic)",0,82584160,94659025,177243185,2011,20000000,82584160
127413,0,[],[],tt1034293,[],[],7/8/11,0,85,1-900-TONIGHT (Somewhere Tonight),,1 hr 25 min,Comedy Drama Romance,Somewhere Tonight (2011),tt1034293,,,"April 26, 2012 (Russia/CIS)",0,8139,8139,,2011,100000,8139
10679,7500000,"[28, 35, 878]","['Action', 'Comedy', 'Science Fiction']",tt1034314,"[7330, 9282, 10229]","['Blind Spot Pictures', '27 Films Production', 'New Holland Pictures']",4/4/12,10109659,93,Iron Sky,R,1 hr 33 min,Action Adventure Comedy Sci-Fi,Iron Sky (2012),tt1034314,Entertainment One,,"April 4, 2012 (EMEA)",0,122082,9987577,10109659,2012,7500000,122082
49494,25000000,"[12, 18]","['Adventure', 'Drama']",tt1034389,"[15357, 6326, 10146, 20899, 6705]","['Prime Focus', 'Toledo Productions', 'Focus Features', 'Twins Financing', 'Film4 Productions']",2/8/11,27122040,114,The Eagle,PG-13,1 hr 54 min,Action Adventure Drama War,The Eagle (2011),tt1034389,Focus Features,8684464,"February 10, 2011 (Russia/CIS)",25000000,19490041,18499643,37989684,2011,25000000,19490041
127363,0,[18],['Drama'],tt1037223,[],[],11/15/12,0,120,Everyday,,1 hr 46 min,Drama,Everyday (2012),tt1037223,,,"January 17, 2014 (Brazil)",0,25644,25644,,2012,100000,25644
82693,21000000,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']",tt1045658,[308],['The Weinstein Company'],11/16/12,236412453,122,Silver Linings Playbook,R,2 hr 2 min,Comedy Drama Romance,Silver Linings Playbook (2012),tt1045658,The Weinstein Company,443003,"November 16, 2012 (Domestic)",21000000,132092958,104319495,236412453,2012,21000000,132092958
127370,0,"[10402, 35, 10749, 18]","['Music', 'Comedy', 'Romance', 'Drama']",tt1047011,"[15282, 15283, 2254, 19639, 8147, 199407, 308, 1917, 7281]","['Steel Mill Pictures', 'Coolmore Productions', 'Egoli Tossell Film', 'Film House Germany', 'Entertainment One', 'Seville International', 'The Weinstein Company', 'EM Media', 'BFI']",9/15/12,1697294,93,Song for Marion,PG-13,1 hr 30 min,Comedy Drama Music Romance,Unfinished Song (2012),tt1047011,The Weinstein Company,25728,"February 22, 2013 (United Kingdom)",0,1702668,7464197,9166865,2012,100000,1702668
88042,25000000,[35],['Comedy'],tt1047540,"[6332, 7076, 48638, 444]","['Dune Entertainment III', 'Chernin Entertainment', 'Face Productions', 'Dune Entertainment']",12/25/12,119772232,104,Parental Guidance,PG,1 hr 45 min,Comedy Family,Parental Guidance (2012),tt1047540,Twentieth Century Fox,14554053,"December 25, 2012 (Domestic)",25000000,77267296,42504936,119772232,2012,25000000,77267296
73937,41000000,[35],['Comedy'],tt1053810,"[290, 711, 812, 5219, 444, 25, 2932]","['Ingenious Media', 'Fox 2000 Pictures', 'Deuce Three Productions', 'Sunswept Entertainment', 'Dune Entertainment', '20th Century Fox', 'Red Hour']",10/13/11,8179416,100,The Big Year,PG,1 hr 42 min,Comedy,The Big Year (2011),tt1053810,Twentieth Century Fox,3251884,"October 14, 2011 (Domestic)",41000000,7204138,975278,8179416,2011,41000000,7204138
295563,0,[35],['Comedy'],tt1059317,[],[],1/13/12,0,0,Sophomore,,1 hr 38 min,Comedy,Sophomore (2012),tt1059317,,13097,"January 13, 2012 (Domestic)",0,18945,18945,,2012,100000,18945
82485,5000000,"[28, 53, 80]","['Action', 'Thriller', 'Crime']",tt1059836,"[3608, 23770, 23771, 23772, 11647, 36109]","['After Dark Films', 'Signature Entertainment', 'Bettis Productions Limited', 'Curtis Productions', 'Autonomous Films', 'The Fyzz']",3/22/12,0,88,Transit,R,1 hr 28 min,Action Crime Thriller,Transit (2012),tt1059836,,,"July 5, 2012 (United Arab Emirates)",0,663432,663432,,2012,5000000,663432
55787,38000000,"[18, 10749]","['Drama', 'Romance']",tt1067583,"[10893, 711, 7717, 444, 290]","['Big Screen Productions', 'Fox 2000 Pictures', 'Flashpoint Entertainment', 'Dune Entertainment', 'Ingenious Media']",4/15/11,117094902,122,Water for Elephants,PG-13,2 hr 2 min,Drama Romance,Water for Elephants (2011),tt1067583,Twentieth Century Fox,16842353,"April 15, 2011 (EMEA)",38000000,58709717,58385185,117094902,2011,38000000,58709717
59860,20000000,"[12, 35, 10749]","['Adventure', 'Comedy', 'Romance']",tt1067774,"[32537, 711, 508, 813, 444, 6332]","['Blossom Films', 'Fox 2000 Pictures', 'Regency Enterprises', 'Di Novi Pictures', 'Dune Entertainment', 'Dune Entertainment III']",7/1/11,39782683,109,Monte Carlo,PG,1 hr 49 min,Adventure Comedy Family Romance,Monte Carlo (2011),tt1067774,Twentieth Century Fox,7453944,"June 30, 2011 (EMEA, APAC)",20000000,23186769,16595914,39782683,2011,20000000,23186769
68817,24000000,"[18, 10402, 10749]","['Drama', 'Music', 'Romance']",tt1068242,"[54131, 8807, 70994]","['Weston Pictures', 'Dylan Sellers Productions', 'Zadan / Meron Productions']",10/6/11,63543328,113,Footloose,PG-13,1 hr 53 min,Comedy Drama Music Romance,Footloose (2011),tt1068242,,,"April 9, 2010 (EMEA)",24000000,51802742,11740586,63543328,2011,24000000,51802742
48837,0,"[18, 27, 28]","['Drama', 'Horror', 'Action']",tt1068961,[39039],['Free Lunch Productions'],3/4/11,0,89,Midnight Son,,1 hr 28 min,Horror,Midnight Son (2011),tt1068961,,,"January 11, 2013 (United Kingdom)",0,973,973,,2011,100000,973
71676,57000000,"[28, 14, 53]","['Action', 'Fantasy', 'Thriller']",tt1071875,"[5, 7505, 20241, 11370, 1172, 14439]","['Columbia Pictures', 'Marvel Entertainment', 'Crystal Sky Pictures', 'Michael De Luca Productions', 'Hyde Park Films', 'Arad Productions']",12/10/11,132563930,96,Ghost Rider: Spirit of Vengeance,PG-13,1 hr 36 min,Action Adventure Fantasy Thriller,Ghost Rider: Spirit of Vengeance (2011),tt1071875,Sony Pictures Entertainment (SPE),22115334,"February 15, 2012 (EMEA)",57000000,51774002,80789928,132563930,2011,57000000,51774002
124873,0,"[28, 27]","['Action', 'Horror']",tt1073240,[],[],8/3/11,0,98,The Reverend,,1 hr 38 min,Horror,The Reverend (2011),tt1073240,,,"August 3, 2012 (United Kingdom)",0,366,366,,2011,100000,366
37724,200000000,"[28, 12, 53]","['Action', 'Adventure', 'Thriller']",tt1074638,"[21, 7576, 10761, 5]","['Metro-Goldwyn-Mayer', 'Eon Productions', 'Danjaq', 'Columbia Pictures']",10/24/12,1142471295,143,Skyfall,PG-13,2 hr 23 min,Action Adventure Thriller,Skyfall (2012),tt1074638,Sony Pictures Entertainment (SPE),88364714,"October 25, 2012 (APAC, EMEA)",200000000,304360277,838111018,1142471295,2012,200000000,304360277
62213,150000000,"[35, 14]","['Comedy', 'Fantasy']",tt1077368,"[8601, 2691, 3281, 79, 9228, 174, 80]","['Tim Burton Productions', 'Infinitum Nihil', 'GK Films', 'Village Roadshow Pictures', 'Dan Curtis Productions', 'Warner Bros. Pictures', 'The Zanuck Company']",5/9/12,245527149,113,Dark Shadows,PG-13,1 hr 53 min,Comedy Family Fantasy Horror,Dark Shadows (2012),tt1077368,Warner Bros.,29685274,"May 9, 2012 (EMEA)",150000000,79727149,165800000,245527149,2012,150000000,79727149
39513,40000000,"[12, 35, 878]","['Adventure', 'Comedy', 'Science Fiction']",tt1092026,"[33, 7295, 10163, 443]","['Universal Pictures', 'Relativity Media', 'Working Title Films', 'Big Talk Productions']",2/14/11,97984015,104,Paul,R,1 hr 44 min,Adventure Comedy Sci-Fi,Paul (2011),tt1092026,Universal Pictures,13043310,"February 18, 2011 (United Kingdom)",40000000,37412945,60571070,97984015,2011,40000000,37412945
112136,1000000,[35],['Comedy'],tt1093355,[52473],['Buzz Kill'],1/20/12,0,90,Buzzkill,,1 hr 34 min,Comedy,BuzzKill (2012),tt1093355,Indican Pictures,2912,"January 20, 2012 (Domestic)",0,5860,5860,,2012,1000000,5860
71469,30000000,"[27, 28, 53, 878]","['Horror', 'Action', 'Thriller', 'Science Fiction']",tt1093357,"[508, 1038, 3638, 10104, 491]","['Regency Enterprises', 'Bazelevs Production', 'The Jacobson Company', 'New Regency Pictures', 'Summit Entertainment']",12/22/11,64626786,89,The Darkest Hour,PG-13,1 hr 29 min,Action Adventure Horror Sci-Fi Thriller,The Darkest Hour (2011),tt1093357,Summit Entertainment,2993519,"December 22, 2011 (APAC, EMEA)",30000000,21443494,43183292,64626786,2011,30000000,21443494
137566,0,[18],['Drama'],tt1109574,"[36117, 34455, 26197]","['Bugeater Films', 'Votiv Films', 'Skyscraper Films']",9/13/12,0,91,Between Us,R,1 hr 30 min,Drama,Between Us (2012),tt1109574,Monterey Media,,"June 14, 2013 (Domestic)",0,4380,4380,,2012,100000,4380
75964,0,"[10402, 99]","['Music', 'Documentary']",tt1113829,"[111321, 14739, 23243]","['Grove Street Pictures', 'Spitfire Pictures', 'Sikelia Productions']",10/5/11,0,208,George Harrison: Living in the Material World,,3 hr 28 min,Biography Documentary Music,George Harrison: Living in the Material World (2011),tt1113829,,,"October 20, 2011 (Australia)",0,156113,156113,,2011,100000,156113
71254,10000000,"[28, 53, 878]","['Action', 'Thriller', 'Science Fiction']",tt1117581,"[2090, 6842, 17837, 5357]","['Motion Picture Corporation of America', 'Fury Productions', 'RCR Media Group', 'Zero Gravity Management']",10/11/11,0,94,Arena,R,1 hr 34 min,Action Thriller,Arena (2011),tt1117581,,,"February 26, 2010 (Spain)",0,4800,4800,,2011,10000000,4800
10316,12500000,[18],['Drama'],tt1124035,"[562, 9018, 10246, 11448, 1782]","['Appian Way', 'Crystal City Entertainment', 'Cross Creek Pictures', 'Exclusive Media', 'Smoke House Pictures']",9/24/11,76338111,101,The Ides of March,R,1 hr 41 min,Drama Thriller,The Ides of March (2011),tt1124035,Sony Pictures Entertainment (SPE),10470143,"October 7, 2011 (Domestic)",0,40962534,35375577,76338111,2011,12500000,40962534
140443,0,"[18, 53, 10749]","['Drama', 'Thriller', 'Romance']",tt1127883,"[2291, 2816, 500]","['Journeyman Pictures', 'Axiom Films', 'Goldcrest']",1/15/12,0,95,The Girl,PG-13,1 hr 35 min,Crime Drama Thriller,The Girl (2012),tt1127883,Brainstorm Media,11164,"March 8, 2013 (Domestic)",0,35048,35048,,2012,100000,35048
98644,0,"[12, 18, 10749]","['Adventure', 'Drama', 'Romance']",tt1127886,[],[],1/21/11,0,126,Here,,2 hr 6 min,Drama Romance,Here (2011),tt1127886,Strand Releasing,7927,"April 13, 2012 (Domestic)",0,26743,4685,31428,2011,100000,26743
136911,25000000,"[80, 53, 9648]","['Crime', 'Thriller', 'Mystery']",tt1132285,"[1786, 1885, 694]","['Dark Castle Entertainment', 'Silver Pictures', 'StudioCanal']",10/20/12,0,108,The Factory,R,1 hr 44 min,Crime Mystery Thriller,The Factory (2012),tt1132285,,,"May 15, 2014 (United Arab Emirates)",0,30640,30640,,2012,25000000,30640
84305,26350000,"[18, 35]","['Drama', 'Comedy']",tt1132449,"[10146, 7262, 1785]","['Focus Features', 'Random Films', 'Likely Story']",6/22/12,1576687,94,Lay the Favorite,R,1 hr 34 min,Comedy Drama Romance,Lay the Favorite (2012),tt1132449,RADiUS-TWC,20998,"June 22, 2012 (United Kingdom)",0,20998,1556274,1577272,2012,26350000,20998
44912,200000000,"[12, 28, 53, 878]","['Adventure', 'Action', 'Thriller', 'Science Fiction']",tt1133985,"[9993, 2609, 174]","['DC Entertainment', 'De Line Pictures', 'Warner Bros. Pictures']",6/14/11,219851172,114,Green Lantern,PG-13,1 hr 54 min,Action Adventure Sci-Fi,Green Lantern (2011),tt1133985,Warner Bros.,53174303,"June 15, 2011 (Egypt)",200000000,116601172,120600000,237201172,2011,200000000,116601172
62214,39000000,"[16, 35, 10751]","['Animation', 'Comedy', 'Family']",tt1142977,[8601],['Tim Burton Productions'],10/4/12,81493846,87,Frankenweenie,PG,1 hr 27 min,Animation Comedy Drama Family Horror Sci-Fi Thriller,Frankenweenie (2012),tt1142977,Walt Disney Studios Motion Pictures,11412213,"October 4, 2012 (EMEA)",39000000,35291068,48956613,84247681,2012,39000000,35291068
51384,0,"[18, 10749]","['Drama', 'Romance']",tt1150947,[],[],12/9/12,0,92,"Lovely, Still",PG,1 hr 32 min,Drama Romance,"Lovely, Still (2008)",tt1150947,Monterey Media,4584,"September 10, 2010 (Domestic)",0,127564,155123,282687,2012,100000,127564
38117,17000000,"[18, 14, 10749]","['Drama', 'Fantasy', 'Romance']",tt1152398,"[60600, 5490]","['Storefront Films', 'CBS Films']",1/21/11,43202283,86,Beastly,PG-13,1 hr 26 min,Drama Fantasy Romance,Beastly (2011),tt1152398,CBS Films,9851102,"March 3, 2011 (Malaysia)",17000000,27865571,15336712,43202283,2011,17000000,27865571
180607,0,"[18, 10749]","['Drama', 'Romance']",tt1155060,[],[],1/6/11,0,93,Down the Shore,R,1 hr 33 min,Drama Mystery Romance Thriller,Down the Shore (2011),tt1155060,Anchor Bay Films,4808,"April 5, 2013 (Domestic)",0,6558,6558,,2011,100000,6558
110272,0,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']",tt1159922,[],[],12/7/12,0,93,Cheerful Weather for the Wedding,PG,1 hr 29 min,Comedy Drama Romance,Cheerful Weather for the Wedding (2012),tt1159922,IFC Films,727,"August 16, 2012 (New Zealand)",0,2651,168271,170922,2012,100000,2651
48171,37000000,"[18, 53, 27]","['Drama', 'Thriller', 'Horror']",tt1161864,"[12, 1836, 2735, 17336, 21211, 20419]","['New Line Cinema', 'Contrafilm', 'Mid Atlantic Films', 'Hungarian National Film Office', 'Rome Film Commission', 'Lazio Film Commission']",1/28/11,96047633,114,The Rite,PG-13,1 hr 54 min,Drama Horror Mystery Thriller,The Rite (2011),tt1161864,Warner Bros.,14789393,"January 28, 2011 (Domestic)",37000000,33047633,63512958,96560591,2011,37000000,33047633
77876,0,[99],['Documentary'],tt1172047,[],[],11/25/11,0,86,Crazy Wisdom: The Life and Times of Chögyam Trungpa Rinpoche,,1 hr 26 min,Documentary,Crazy Wisdom: The Life & Times of Chogyam Trungpa Rinpoche (2011),tt1172047,Alive Mind Cinema,10304,"November 25, 2011 (Domestic)",0,86202,86202,,2011,100000,86202
51485,0,"[16, 35, 10751]","['Animation', 'Comedy', 'Family']",tt1172587,[],[],10/19/12,0,90,Delhi Safari,PG,1 hr 36 min,Adventure Animation Comedy Family,Delhi Safari (2012),tt1172587,Applied Art Production,,"October 19, 2012 (India)",0,3495597,3495597,,2012,100000,3495597
61198,0,[99],['Documentary'],tt1172957,[],[],5/13/11,40836,92,How to Live Forever,,1 hr 32 min,Documentary,How to Live Forever (2009),tt1172957,Variance Films,3716,"May 13, 2011 (Domestic)",0,60630,60630,,2011,100000,60630
60011,0,"[18, 36]","['Drama', 'History']",tt1173687,[719],['Film Foundry Partners'],4/22/11,0,106,The Bang Bang Club,R,1 hr 46 min,Biography Drama History,The Bang Bang Club (2010),tt1173687,,,"June 23, 2011 (Germany)",0,221292,221292,,2011,100000,221292
70588,30000,"[10749, 35, 18]","['Romance', 'Comedy', 'Drama']",tt1174042,"[64577, 307]","['Roman Spring Pictures', 'IFC Films']",7/22/11,0,96,The Myth of the American Sleepover,,1 hr 36 min,Comedy Drama Romance,The Myth of the American Sleepover (2010),tt1174042,IFC Films,8700,"July 22, 2011 (Domestic)",0,41045,597,41642,2011,100000,41045
73846,0,"[18, 35]","['Drama', 'Comedy']",tt1175713,[8147],['Entertainment One'],9/26/11,6035,87,The Family Tree,R,1 hr 27 min,Comedy Drama,The Family Tree (2011),tt1175713,Entertainment One,3658,"August 26, 2011 (Domestic)",0,6035,6035,,2011,100000,6035
9364,5692172,"[18, 10749]","['Drama', 'Romance']",tt1181614,"[1267, 2452, 6705, 500, 2690, 2395]","['Ecosse Films', 'UK Film Council', 'Film4 Productions', 'Goldcrest', 'Screen Yorkshire', 'HanWay Films']",9/9/11,1742215,124,Wuthering Heights,,2 hr 9 min,Drama Romance,Wuthering Heights (2011),tt1181614,Oscilloscope,8956,"November 11, 2011 (United Kingdom)",0,100915,1641300,1742215,2011,5692172,100915
90125,0,"[10402, 99]","['Music', 'Documentary']",tt1183919,[2265],['Shangri-La Entertainment'],4/20/12,0,144,Marley,PG-13,2 hr 24 min,Biography Documentary Music,Marley (2012),tt1183919,Magnolia Pictures,262004,"April 20, 2012 (EMEA, Domestic)",0,1413480,2429439,3842919,2012,100000,1413480
56591,0,[99],['Documentary'],tt1185371,"[32229, 7315, 9038, 9039]","['Gallant Films', 'A&E IndieFilms', 'Far Hills Pictures', ""Stick 'N' Stone Productions""]",12/16/11,0,91,Corman's World,R,1 hr 35 min,Documentary,Corman's World: Exploits of a Hollywood Rebel (2011),tt1185371,Anchor Bay Films,7000,"December 16, 2011 (Domestic)",0,7000,7000,,2011,100000,7000
