Index,ID
245,99011
246,711
247,25293
248,197326
249,82643
250,1155798
251,312027
252,197357
253,918256
254,107252
255,303862
256,656121
257,705275
258,918265
259,49922
260,90881
261,312070
262,49929
263,213770
264,115469
265,525071
266,786
267,1147669
268,49947
269,361244
270,123675
271,148256
272,213792
273,148258
274,361258
275,312108
276,1065773
277,361264
278,107312
279,361266
280,1155891
281,123701
282,361265
283,82742
284,17208
285,820026
286,639806
287,295752
288,353096
289,50008
290,99163
291,99176
292,279401
293,213867
294,131948
295,123760
296,320374
297,476024
298,889
299,213884
300,533373
301,50044
302,320389
303,959371
304,959370
305,312205
306,279439
307,959376
308,279441
309,172946
310,213914
311,115610
312,66464
313,549793
314,893861
315,25520
316,443315
317,1074100
318,418741
319,955
320,361406
321,115646
322,1164224
323,500674
324,271300
325,304070
326,361418
327,1156044
328,1156045
329,1156046
330,369630
331,623590
332,1008622
333,271348
334,82936
335,214014
336,181252
337,115717
338,467974
339,173062
340,476170
341,607258
342,345117
343,173093
344,320556
345,82988
346,353327
347,468017
348,50225
349,844851
350,836664
351,287807
352,287808
353,1172545
354,58433
355,9285
356,975942
357,287816
358,58441
359,74824
360,205902
361,214094
362,42068
363,197725
364,197727
365,115810
366,287845
367,181351
368,271464
369,410731
370,83064
371,345208
372,345212
373,345218
374,50309
375,74885
376,345223
377,345221
378,345226
379,115858
380,959636
381,279700
382,279704
383,66716
384,271517
385,279708
386,9383
387,459951
388,296117
389,197817
390,312520
391,33994
392,345291
393,648396
394,599245
395,648398
396,124110
397,50380
398,271570
399,42195
400,615641
401,66778
402,214235
403,83166
404,140511
405,214238
406,845025
407,214240
408,845027
409,255203
410,206053
411,845030
412,214246
413,287971
414,287978
415,34027
416,320748
417,99565
418,34031
419,279793
420,287987
421,34037
422,124151
423,320761
424,656636
425,935164
426,328954
427,754942
428,320772
429,320776
430,337162
431,34056
432,894220
433,394513
434,419092
435,75028
436,75031
437,320792
438,124184
439,353564
440,320800
441,132393
442,75049
443,861485
444,50477
445,17711
446,9519
447,312626
448,9532
449,492865
450,378181
451,42313
452,337229
453,116046
454,1359
455,984401
456,304466
457,206163
458,75092
459,312661
460,304472
461,206168
462,304474
463,42332
464,124264
465,673132
466,673137
467,247154
468,288116
469,312696
470,206204
471,9600
472,836996
473,42391
474,107942
475,820648
476,83368
477,820650
478,99754
479,927151
480,230842
481,107971
482,124356
483,402883
484,9678
485,9679
486,1493
487,67046
488,312806
489,140786
490,353779
491,17908
492,845302
493,894455
494,34299
495,910846
496,321023
497,960002
498,1164803
499,648714
500,9741
501,321049
502,386592
503,255527
504,83500
505,411182
506,411184
507,550449
508,1588
509,329269
510,58935
511,362039
512,296509
513,1597
514,1609
515,42574
516,18002
517,1619
518,403027
519,18011
520,886368
521,58976
522,1636
523,509548
524,99956
525,132725
526,50809
527,18041
528,894588
529,706175
530,83581
531,968321
532,99964
533,140931
534,26244
535,26245
536,640652
537,91790
538,9871
539,214680
540,18074
541,214684
542,263841
543,26274
544,247458
545,165541
546,550571
547,59055
548,132785
549,67252
550,1042106
551,394939
552,108219
553,91840
554,263877
555,75466
556,263884
557,730835
558,296677
559,247528
560,18153
561,354029
562,354030
563,354031
564,182002
565,157423
566,354040
567,354037
568,354035
569,288516
570,902917
571,968455
572,345864
573,812807
574,9995
575,16641
576,108311
577,640792
578,354073
579,1156890
580,345882
581,278788
582,354081
583,640802
584,231204
585,640806
586,354086
587,354087
588,1156905
589,1831
590,591656
591,1173292
592,509734
593,1173295
594,321327
595,1173298
596,1173300
597,411443
598,10035
599,354115
600,436039
601,526158
602,689998
603,321365
604,116569
605,1083228
606,132970
607,681834
608,698220
609,1900
610,173929
611,108400
612,632682
613,591730
614,1907
615,1116020
616,18292
617,42868
618,42877
619,354178
620,59271
621,1165198
622,673693
623,51107
624,354211
625,264105
626,34729
627,812983
628,321469
629,411584
630,411589
631,387014
632,51145
633,493515
634,427980
635,501710
636,133071
637,116688
638,116683
639,214994
640,288728
641,165847
642,18394
643,370653
644,10205
645,370655
646,346080
647,370657
648,1066974
649,354270
650,354269
651,428006
652,2024
653,706537
654,264173
655,51181
656,903148
657,51179
658,133107
659,927737
660,763897
661,288765
662,2046
663,75778
664,141319
665,714760
666,411663
667,714768
668,2067
669,714773
670,2069
671,2085
672,2090
673,84007
674,2089
675,26665
676,297006
677,92208
678,2096
679,288825
680,714811
681,272452
682,43079
683,403529
684,2123
685,804941
686,2133
687,75864
688,198748
689,2155
690,256112
691,215157
692,297077
693,501880
694,264316
695,2173
696,321663
697,1050753
698,51333
699,272522
700,2188
701,10383
702,10384
703,10385
704,206994
705,272527
706,10391
707,542873
708,10393
709,26779
710,10394
711,1157284
712,280749
713,1050799
714,10416
715,493745
716,75953
717,84148
718,731321
719,182457
720,1026236
721,10429
722,354500
723,223432
724,223434
725,583884
726,223436
727,624849
728,698578
729,1173718
730,1173719
731,329942
732,182491
733,10461
734,10468
735,10471
736,10472
737,10473
738,559342
739,182511
740,10479
741,182510
742,10481
743,10480
744,35066
745,100607
746,10501
747,2318
748,264470
749,542999
750,289048
751,108825
752,289049
753,395547
754,461085
755,387357
756,395549
757,1042721
758,1026338
759,26916
760,215338
761,223537
762,248120
763,2360
764,723260
765,10558
766,10559
767,10560
768,10562
769,10564
770,108868
771,10566
772,862535
773,59715
774,715077
775,821579
776,1165645
777,174412
778,51531
779,10577
780,10571
781,731484
782,18778
783,2402
784,346467
785,10597
786,1165671
787,1165674
788,321900
789,1165677
790,354674
791,10613
792,756089
793,731514
794,870780
795,665987
796,665989
797,321928
798,297355
799,166283
800,10637
801,141710
802,76176
803,125329
804,92563
805,10642
806,190869
807,10647
808,444841
809,805295
810,10685
811,10687
812,100801
813,379331
814,10688
815,444873
816,92620
817,526797
818,346573
819,526804
820,27100
821,928220
822,346604
823,330223
824,1157621
825,313851
826,969211
827,117243
828,969217
829,1059331
830,297483
831,10763
832,117262
833,51729
834,223762
835,805399
836,363032
837,477723
838,477724
839,10783
840,92704
841,862753
842,330274
843,477735
844,870953
845,68139
846,477746
847,584243
848,51767
849,2621
850,305727
851,617029
852,666183
853,68170
854,461391
855,412250
856,2655
857,60005
858,207463
859,10862
860,68206
861,158323
862,723573
863,60023
864,723578
865,567930
866,10876
867,10873
868,584321
869,297602
870,148703
871,297618
872,10898
873,2707
874,19094
875,223897
876,43674
877,117403
878,68260
879,469670
880,543399
881,76460
882,207541
883,510646
884,273077
885,379576
886,273081
887,68282
888,68286
889,797376
890,166596
891,27336
892,92874
893,174797
894,19150
895,633552
896,887509
897,76502
898,60119
899,158431
900,2787
901,281325
902,166641
903,699123
904,1133303
905,461560
906,11004
907,125694
908,125695
909,248577
910,207622
911,125702
912,125705
913,125707
914,125709
915,19214
916,240399
917,305936
918,1166103
919,1166105
920,1166106
921,1166108
922,830251
923,822068
924,27444
925,592696
926,125760
927,338756
928,863048
929,207693
930,1108814
931,273230
932,559956
933,76650
934,297835
935,568173
936,19310
937,11119
938,76657
939,199538
940,207731
941,707446
942,330619
943,543623
944,289673
945,1100683
946,1035148
947,355212
948,43914
949,191378
950,322451
951,19348
952,19349
953,27540
954,1010584
955,338840
956,19356
957,166813
958,560035
959,560037
960,560039
961,199592
962,560041
963,904112
964,306098
965,961460
966,248757
967,560054
968,560056
969,560058
970,560059
971,560061
972,560062
973,560065
974,322497
975,281537
976,560068
977,560070
978,560071
979,560075
980,560078
981,306132
982,84952
983,158682
984,281562
985,68572
986,330711
987,19419
988,1076203
989,199659
990,142327
991,265209
992,68605
993,19457
994,961550
995,44047
996,257038
997,470031
998,904211
999,216084
1000,715798
1001,723992
1002,281624
1003,158747
1004,27677
1005,183326
1006,150562
1007,298018
1008,101412
1009,273454
1010,19505
1011,44082
1012,175155
1013,175156
1014,273471
1015,207937
1016,642113
1017,396353
1018,27723
1019,1150031
1020,93271
1021,27736
1022,232536
1023,339034
1024,289882
1025,658525
1026,265307
1027,167005
1028,27745
1029,461916
1030,44131
1031,306275
1032,363622
1033,76904
1034,273510
1035,3178
1036,1150061
1037,191603
1038,486516
1039,502904
1040,27775
1041,715906
1042,289923
1043,11398
1044,175240
1045,355470
1046,240782
1047,19600
1048,35984
1049,3218
1050,76945
1051,1166489
1052,756895
1053,765092
1054,625831
1055,60585
1056,1125545
1057,568492
1058,27824
1059,150713
1060,371904
1061,281801
1062,158922
1063,36044
1064,36047
1065,11478
1066,27869
1067,1043681
1068,1150178
1069,1043682
1070,1150179
1071,1043684
1072,27879
1073,93420
1074,68854
1075,257280
1076,1076481
1077,257290
1078,11531
1079,1150222
1080,306450
1081,134424
1082,44315
1083,60703
1084,322862
1085,306484
1086,281908
1087,101687
1088,601407
1089,1084739
1090,232777
1091,535892
1092,208215
1093,757079
1094,396634
1095,249178
1096,44388
1097,109926
1098,691567
1099,429423
1100,429426
1101,44412
1102,126334
1103,265604
1104,36234
1105,60814
1106,273815
1107,11678
1108,11688
1109,298409
1110,454062
1111,454063
1112,52654
1113,28085
1114,150984
1115,44490
1116,159178
1117,3536
1118,126424
1119,44508
1120,560606
1121,28127
1122,52704
1123,339441
1124,560627
1125,101881
1126,445953
1127,511497
1128,511498
1129,511499
1130,634386
1131,77332
1132,1052188
1133,1101341
1134,44574
1135,355875
1136,249380
1137,462373
1138,101934
1139,36403
1140,69173
1141,52790
1142,52805
1143,290373
1144,11849
1145,446034
1146,675414
1147,1150553
1148,20067
1149,822892
1150,274028
1151,396912
1152,634487
1153,634488
1154,77434
1155,257661
1156,110223
1157,134803
1158,1142439
1159,134823
1160,224936
1161,241319
1162,28346
1163,28349
1164,700096
1165,11973
1166,470727
1167,11978
1168,11983
1169,298707
1170,61143
1171,257758
1172,978659
1173,331492
1174,388838
1175,290537
1176,110316
1177,85740
1178,536302
1179,356083
1180,126733
1181,241422
1182,274202
1183,397082
1184,560929
1185,53032
1186,44845
1187,36657
1188,44853
1189,77640
1190,126795
1191,12107
1192,905039
1193,69459
1194,446292
1195,12115
1196,20310
1197,339799
1198,44895
1199,405347
1200,708453
1201,905062
1202,1011563
1203,102254
1204,765807
1205,53105
1206,257911
1207,765818
1208,462717
1209,274303
1210,544641
1211,946052
1212,323461
1213,290697
1214,159627
1215,3981
1216,184210
1217,864149
1218,896920
1219,274330
1220,85920
1221,290728
1222,143273
1223,339886
1224,10567
1225,12211
1226,12212
1227,397235
1228,10569
1229,798651
1230,364475
1231,1167294
1232,397247
1233,430017
1234,282564
1235,364485
1236,282566
1237,282565
1238,118727
1239,282569
1240,282567
1241,282568
1242,1175505
1243,290770
1244,36817
1245,20438
1246,1052633
1247,77787
1248,200667
1249,143325
1250,1101796
1251,290791
1252,1044469
1253,856053
1254,36858
1255,45055
1256,94214
1257,897033
1258,208910
1259,348175
1260,348176
1261,53263
1262,159762
1263,299024
1264,798745
1265,45085
1266,340017
1267,143416
1268,200760
1269,36923
1270,839740
1271,536643
1272,28745
1273,110666
1274,299086
1275,77908
1276,217175
1277,225379
1278,77927
1279,36968
1280,241769
1281,225386
1282,520321
1283,4226
1284,274565
1285,4234
1286,61578
1287,135311
1288,503951
1289,503954
1290,45203
1291,4244
1292,1044630
1293,4247
1294,463003
1295,143524
1296,258220
1297,151724
1298,94384
1299,209084
1300,995517
1301,61641
1302,12490
1303,20682
1304,323796
1305,53461
1306,200919
1307,20697
1308,143579
1309,323805
1310,12509
1311,323809
1312,872676
1313,4327
1314,209133
1315,61679
1316,78063
1317,102642
1318,86264
1319,291065
1320,536833
1321,168195
1322,1003785
1323,110860
1324,28943
1325,12570
1326,28959
1327,258336
1328,20770
1329,86314
1330,192816
1331,69936
1332,487732
1333,12597
1334,962875
1335,659774
1336,266560
1337,962889
1338,258377
1339,12619
1340,725327
1341,414031
1342,790868
1343,209236
1344,29015
1345,487768
1346,1151322
1347,250200
1348,1012071
1349,274791
1350,282986
1351,127339
1352,864619
1353,1134958
1354,864624
1355,1167729
1356,94581
1357,397689
1358,668029
1359,110977
1360,422279
1361,962951
1362,160147
1363,29076
1364,110999
1365,61849
1366,102810
1367,160158
1368,53664
1369,70051
1370,651695
1371,168368
1372,12724
1373,274868
1374,37302
1375,455096
1376,356795
1377,29122
1378,389573
1379,45511
1380,274888
1381,209356
1382,160204
1383,446926
1384,127439
1385,86481
1386,307671
1387,217566
1388,307679
1389,512481
1390,528873
1391,291306
1392,45548
1393,291312
1394,1044977
1395,299514
1396,340476
1397,430589
1398,610812
1399,258562
1400,274947
1401,1126919
1402,479754
1403,291338
1404,455182
1405,389646
1406,127503
1407,1135121
1408,274964
1409,291355
1410,250399
1411,143905
1412,291371
1413,291372
1414,430640
1415,160306
1416,21056
1417,569921
1418,307777
1419,315978
1420,766545
1421,160346
1422,397916
1423,340574
1424,914018
1425,1069669
1426,995942
1427,119398
1428,651895
1429,21117
1430,29311
1431,447104
1432,78469
1433,111244
1434,725645
1435,324239
1436,250514
1437,504471
1438,217757
1439,840351
1440,283303
1441,365229
1442,62127
1443,135855
1444,324280
1445,955067
1446,348862
1447,348863
1448,78530
1449,406211
1450,717511
1451,283336
1452,324305
1453,668368
1454,144086
1455,332505
1456,417785
1457,185058
1458,914147
1459,226024
1460,914159
1461,824047
1462,914161
1463,897777
1464,914163
1465,914166
1466,914174
1467,914175
1468,357119
1469,94977
1470,127752
1471,250641
1472,437336
1473,701212
1474,938783
1475,37664
1476,840485
1477,946981
1478,1151789
1479,381746
1480,103220
1481,684853
1482,127802
1483,37691
1484,21311
1485,95048
1486,29512
1487,45905
1488,37716
1489,29528
1490,37722
1491,4958
1492,4967
1493,21355
1494,545649
1495,152434
1496,234357
1497,45942
1498,955255
1499,21370
1500,291711
1501,897920
1502,21378
1503,209794
1504,29572
1505,5001
1506,537483
1507,791442
1508,480155
1509,308130
1510,70564
1511,70566
1512,357300
1513,242613
1514,29622
1515,275383
1516,701367
1517,365504
1518,1135560
1519,1135562
1520,553930
1521,1135564
1522,1135565
1523,193490
1524,775132
1525,308193
1526,46050
1527,734178
1528,701417
1529,409697
1530,250871
1531,168956
1532,201724
1533,308229
1534,373767
1535,87050
1536,1119243
1537,87051
1538,1176590
1539,152592
1540,95251
1541,1127452
1542,111646
1543,46119
1544,37930
1545,144433
1546,275511
1547,62526
1548,160832
1549,62529
1550,29763
1551,87107
1552,218183
1553,21576
1554,218188
1555,365645
1556,414807
1557,13399
1558,1127513
1559,357466
1560,283746
1561,37987
1562,341092
1563,644206
1564,939121
1565,78960
1566,21620
1567,70777
1568,70779
1569,431229
1570,308350
1571,5247
1572,488575
1573,332926
1574,357507
1575,5257
1576,144524
1577,259214
1578,808082
1579,46226
1580,79005
1581,570527
1582,275616
1583,922792
1584,849064
1585,29866
1586,537773
1587,537774
1588,324780
1589,849073
1590,537777
1591,1135793
1592,537780
1593,914614
1594,914616
1595,914617
1596,873656
1597,914621
1598,292028
1599,292032
1600,46269
1601,251074
1602,201923
1603,292038
1604,1127623
1605,300236
1606,275661
1607,357585
1608,21714
1609,816341
1610,816342
1611,13526
1612,144601
1613,13539
1614,79080
1615,29931
1616,62700
1617,357617
1618,357618
1619,1119475
1620,38132
1621,29941
1622,726262
1623,38135
1624,38136
1625,29946
1626,259326
1627,275711
1628,267525
1629,587014
1630,161034
1631,87309
1632,95493
1633,259343
1634,251156
1635,152857
1636,570653
1637,439582
1638,1078564
1639,226607
1640,267569
1641,357682
1642,54578
1643,54584
1644,603449
1645,161080
1646,505148
1647,873793
1648,390473
1649,775498
1650,619851
1651,578893
1652,292175
1653,79184
1654,578897
1655,38224
1656,447835
1657,480609
1658,619876
1659,308583
1660,71025
1661,5491
1662,71028
1663,71029
1664,71032
1665,46462
1666,177539
1667,284035
1668,357772
1669,251278
1670,38294
1671,947608
1672,390560
1673,439720
1674,439727
1675,5551
1676,366009
1677,1152443
1678,54721
1679,95682
1680,472513
1681,1045953
1682,71115
1683,341456
1684,423381
1685,13785
1686,169440
1687,308710
1688,21991
1689,308718
1690,996856
1691,71165
1692,775684
1693,5643
1694,284183
1695,1021464
1696,128539
1697,87601
1698,374325
1699,87609
1700,734785
1701,1152583
1702,1152584
1703,824907
1704,185931
1705,521805
1706,5707
1707,1021520
1708,398932
1709,276060
1710,194150
1711,38503
1712,13930
1713,857712
1714,407161
1715,87674
1716,407170
1717,161414
1718,308872
1719,448140
1720,13966
1721,448145
1722,816784
1723,38548
1724,30357
1725,833174
1726,79515
1727,431771
1728,456354
1729,87732
1730,218805
1731,227008
1732,292547
1733,5833
1734,46794
1735,243411
1736,186069
1737,22230
1738,54998
1739,653025
1740,136933
1741,30440
1742,743147
1743,325359
1744,243443
1745,55026
1746,136955
1747,186110
1748,14079
1749,55039
1750,202502
1751,227081
1752,5897
1753,14091
1754,112396
1755,333582
1756,759576
1757,505624
1758,186137
1759,628512
1760,276263
1761,71465
1762,268079
1763,694072
1764,87867
1765,55101
1766,210750
1767,341833
1768,169801
1769,104269
1770,325454
1771,227149
1772,120659
1773,309077
1774,79704
1775,874331
1776,128862
1777,1136477
1778,677728
1779,604001
1780,677730
1781,14181
1782,677734
1783,55143
1784,137064
1785,5994
1786,30571
1787,677741
1788,677743
1789,251759
1790,14195
1791,1111927
1792,505721
1793,399232
1794,677763
1795,30598
1796,55175
1797,677769
1798,677770
1799,202633
1800,677774
1801,382863
1802,268175
1803,677778
1804,325522
1805,677781
1806,677782
1807,677784
1808,210839
1809,22426
1810,292767
1811,30628
1812,1152939
1813,726957
1814,14273
1815,71618
1816,931781
1817,88007
1818,948168
1819,325577
1820,251847
1821,366540
1822,497613
1823,595921
1824,79826
1825,79828
1826,260053
1827,14295
1828,374745
1829,161753
1830,194529
1831,276452
1832,317414
1833,276456
1834,104425
1835,112623
1836,366575
1837,276470
1838,366584
1839,366588
1840,391166
1841,366591
1842,309252
1843,55302
1844,571402
1845,497682
1846,137236
1847,292890
1848,292898
1849,899108
1850,161830
1851,79920
1852,1022005
1853,30780
1854,292929
1855,292932
1856,22597
1857,38987
1858,79949
1859,333905
1860,47191
1861,22617
1862,170074
1863,481372
1864,292958
1865,399458
1866,276581
1867,292965
1868,145511
1869,47208
1870,309349
1871,260198
1872,694381
1873,79981
1874,333938
1875,30553
1876,79993
1877,6282
1878,30859
1879,997517
1880,80022
1881,71836
1882,96414
1883,219297
1884,243882
1885,333998
1886,792752
1887,637105
1888,276661
1889,55478
1890,47287
1891,456888
1892,284858
1893,22716
1894,47302
1895,219337
1896,71884
1897,432334
1898,30940
1899,317663
1900,792802
1901,162020
1902,465129
1903,465128
1904,1145058
1905,342252
1906,424174
1907,923887
1908,30958
1909,719095
1910,104717
1911,203023
1912,350481
1913,301330
1914,31001
1915,506138
1916,227611
1917,260381
1918,63780
1919,14629
1920,268588
1921,153913
1922,612666
1923,186686
1924,694593
1925,39235
1926,997702
1927,620872
1928,866633
1929,997704
1930,276815
1931,112977
1932,39250
1933,6485
1934,538970
1935,498011
1936,121179
1937,178522
1938,817503
1939,817504
1940,817505
1941,817507
1942,498020
1943,817502
1944,751974
1945,227695
1946,6512
1947,465269
1948,375157
1949,194934
1950,14712
1951,424313
1952,6521
1953,776578
1954,1161608
1955,14730
1956,1161610
1957,14736
1958,178582
1959,72087
1960,6558
1961,186791
1962,227759
1963,645553
1964,367025
1965,580020
1966,555445
1967,563636
1968,129457
1969,498107
1970,498108
1971,252362
1972,63947
1973,547276
1974,96716
1975,260559
1976,416207
1977,63956
1978,14805
1979,63957
1980,391641
1981,391638
1982,309723
1983,211414
1984,309726
1985,154080
1986,1096161
1987,653796
1988,47592
1989,1096202
1990,834059
1991,367119
1992,1071638
1993,31266
1994,252461
1995,277043
1996,72244
1997,88634
1998,293435
1999,113213
2000,244289
2001,113217
2002,252487
2003,932425
2004,145998
2005,424528
2006,55888
2007,39505
2008,277073
2009,367184
2010,211549
2011,211551
2012,391782
2013,154216
2014,47724
2015,96878
2016,146032
2017,55921
2018,211565
2019,359030
2020,96892
2021,64125
2022,416387
2023,735881
2024,735882
2025,252561
2026,260761
2027,268955
2028,309920
2029,268961
2030,268962
2031,817833
2032,268978
2033,817843
2034,121524
2035,55986
2036,162490
2037,817856
2038,424641
2039,1137346
2040,154307
2041,15040
2042,252615
2043,47816
2044,670417
2045,162518
2046,604889
2047,187107
2048,97000
2049,146165
2050,408312
2051,383746
2052,473866
2053,252687
2054,277284
2055,277289
2056,310068
2057,252724
2058,146231
2059,703292
2060,277307
2061,473925
2062,269134
2063,88910
2064,146256
2065,146258
2066,318292
2067,138069
2068,351066
2069,392027
2070,550105
2071,383844
2072,31610
2073,23430
2074,310159
2075,129935
2076,277408
2077,392100
2078,138152
2079,703399
2080,433066
2081,301994
2082,220081
2083,293811
2084,7093
2085,818104
2086,506809
2087,277439
2088,1145792
2089,334792
2090,113609
2091,678869
2092,277462
2093,351196
2094,56285
2095,130018
2096,162787
2097,334821
2098,351208
2099,351210
2100,23531
2101,89068
2102,818154
2103,818163
2104,261111
2105,326648
2106,547833
2107,72697
2108,596987
2109,408571
2110,48123
2111,367614
2112,72722
2113,408595
2114,375833
2115,531484
2116,375837
2117,31774
2118,31776
2119,343073
2120,621604
2121,654377
2122,818219
2123,818223
2124,72753
2125,597041
2126,654390
2127,1145912
2128,433212
2129,343103
2130,31808
2131,138305
2132,318529
2133,212032
2134,146499
2135,23618
2136,580686
2137,121940
2138,277593
2139,384093
2140,56419
2141,244839
2142,908393
2143,48235
2144,7275
2145,23655
2146,400489
2147,171120
2148,48246
2149,425082
2150,7290
2151,121979
2152,1039489
2153,441473
2154,15489
2155,31875
2156,97416
2157,310415
2158,1113236
2159,654485
2160,523415
2161,261271
2162,654489
2163,654490
2164,203929
2165,670884
2166,64683
2167,253106
2168,998581
2169,687286
2170,179384
2171,48322
2172,1072323
2173,23751
2174,195791
2175,277724
2176,244960
2177,244965
2178,605415
2179,785641
2180,244969
2181,244972
2182,244975
2183,89334
2184,72956
2185,457982
2186,89345
2187,138498
2188,261387
2189,7443
2190,343321
2191,7450
2192,507168
2193,507172
2194,15653
2195,15655
2196,269614
2197,498991
2198,163120
2199,15665
2200,572720
2201,515379
2202,122163
2203,834869
2204,1170741
2205,81207
2206,965955
2207,32067
2208,220489
2209,154953
2210,154958
2211,359764
2212,15701
2213,638293
2214,81247
2215,228706
2216,425326
2217,335215
2218,802160
2219,335217
2220,982384
2221,64883
2222,982387
2223,982382
2224,982390
2225,458097
2226,1154425
2227,441722
2228,277882
2229,982395
2230,818557
2231,818556
2232,818559
2233,310655
2234,89473
2235,818562
2236,81277
2237,245131
2238,310670
2239,310672
2240,56721
2241,859544
2242,1105304
2243,1047963
2244,351644
2245,351642
2246,1121695
2247,359840
2248,818587
2249,638376
2250,302508
2251,794029
2252,32177
2253,261554
2254,130487
2255,261561
2256,1048000
2257,269760
2258,875972
2259,966088
2260,425423
2261,89553
2262,581080
2263,122333
2264,114162
2265,15869
2266,97790
2267,605695
2268,1039872
2269,187907
2270,187909
2271,212489
2272,97805
2273,73232
2274,310800
2275,40466
2276,351760
2277,441879
2278,843291
2279,384540
2280,286236
2281,933406
2282,228893
2283,81442
2284,24100
2285,196134
2286,24102
2287,24104
2288,48682
2289,196139
2290,196137
2291,441904
2292,65075
2293,384571
2294,1162811
2295,458301
2296,392766
2297,15940
2298,89672
2299,48716
2300,589389
2301,302682
2302,654940
2303,122462
2304,245348
2305,294504
2306,40562
2307,163441
2308,15993
2309,188032
2310,704138
2311,450187
2312,97930
2313,294549
2314,48790
2315,278166
2316,253594
2317,622243
2318,310950
2319,540332
2320,196280
2321,40632
2322,97983
2323,57024
2324,573123
2325,32458
2326,507599
2327,163537
2328,892626
2329,196307
2330,712413
2331,261859
2332,48868
2333,294637
2334,16110
2335,65263
2336,614130
2337,106234
2338,229126
2339,229128
2340,605969
2341,220946
2342,302869
2343,114455
2344,114457
2345,114458
2346,32536
2347,114460
2348,532252
2349,114469
2350,532263
2351,163623
2352,532266
2353,16171
2354,32555
2355,180016
2356,532273
2357,1048370
2358,540466
2359,32567
2360,16187
2361,712513
2362,655172
2363,212808
2364,319310
2365,81743
2366,155472
2367,286551
2368,130905
2369,778076
2370,16222
2371,343902
2372,16225
2373,991088
2374,24436
2375,65397
2376,819063
2377,57219
2378,147334
2379,294796
2380,24470
2381,745371
2382,24476
2383,171939
2384,278437
2385,491433
2386,597930
2387,73642
2388,40878
2389,122810
2390,802747
2391,114620
2392,810949
2393,122826
2394,73677
2395,90066
2396,16340
2397,344023
2398,204763
2399,294877
2400,294878
2401,245729
2402,180195
2403,40930
2404,32746
2405,16366
2406,245744
2407,622580
2408,98297
2409,106490
2410,319486
2411,73727
2412,188418
2413,286724
2414,90120
2415,630793
2416,57356
2417,49170
2418,1040403
2419,16405
2420,540696
2421,278562
2422,81957
2423,925733
2424,147500
2425,319534
2426,589870
2427,311349
2428,696375
2429,41015
2430,131129
2431,499774
2432,24638
2433,319554
2434,73796
2435,221255
2436,262219
2437,401485
2438,73816
2439,254043
2440,696412
2441,933985
2442,1103955
2443,122984
2444,90218
2445,1171573
2446,1155189
2447,120
2448,295034
2449,278650
2450,270460
2451,311421
2452,57475
2453,311429
2454,712840
2455,417929
2456,180363
2457,254092
2458,141
2459,704648
2460,794765
2461,934034
2462,82073
2463,270490
2464,278689
2465,450722
2466,491682
2467,161
2468,16550
2469,167
2470,221359
2471,114865
2472,344253
2473,409794
2474,8386
2475,286916
2476,303304
2477,73927
2478,491732
